,network,image,original_label,original_predicted_label,predicted_label,target,method,IM1,IM2,correctness,l1,l2,linf,implausibility,morans_i_original,morans_i_explanation,morans_i_original_minus_explanation,optim_time,correctness_ratio,weak_correctness,morans_i_difference,timeout
1916,cifar_captum_cnn_output,12.0,0,5,,9.0,alibi-Proto-CF,,,0,,,,,0.8841661214828491,,,236.37590527534485,0.6666666666666666,1,,1.0
1917,cifar_captum_cnn_output,13.0,0,7,,0.0,alibi-Proto-CF,,,0,,,,,0.8577511310577393,,,236.35761332511905,0.4444444444444444,1,,1.0
1918,cifar_captum_cnn_output,13.0,0,7,1.0,1.0,alibi-Proto-CF,1.1262097738610937,0.007172078574326427,1,2842.816,57.861538,1.9921569,2088.5051,0.8577511310577393,0.18278346955776215,0.6230353116989136,236.7767457962036,0.4444444444444444,1,0.6749676614999771,0.0
1919,cifar_captum_cnn_output,13.0,0,7,2.0,2.0,alibi-Proto-CF,1.3602554524541695,0.012790939259988001,1,2850.6733,58.403038,2.0,1815.9656,0.8577511310577393,0.16009661555290222,0.553467869758606,236.6519796848297,0.4444444444444444,1,0.697654515504837,0.0
1920,cifar_captum_cnn_output,13.0,0,7,,3.0,alibi-Proto-CF,,,0,,,,,0.8577511310577393,,,236.57939958572388,0.4444444444444444,1,,1.0
1921,cifar_captum_cnn_output,13.0,0,7,4.0,4.0,alibi-Proto-CF,1.0484219572992461,0.0023857705001225594,1,2418.962,48.3927,1.9215686,1468.8038,0.8577511310577393,0.6763721108436584,0.7385504841804504,237.36461067199707,0.4444444444444444,1,0.1813790202140808,0.0
1922,cifar_captum_cnn_output,13.0,0,7,,5.0,alibi-Proto-CF,,,0,,,,,0.8577511310577393,,,237.05529069900516,0.4444444444444444,1,,1.0
1923,cifar_captum_cnn_output,13.0,0,7,6.0,6.0,alibi-Proto-CF,1.0970703924857261,0.0020113279030066398,1,2424.0532,48.535263,1.8477328,1647.2239,0.8577511310577393,0.7158228158950806,0.7511749267578125,236.82873225212097,0.4444444444444444,1,0.1419283151626587,0.0
1924,cifar_captum_cnn_output,13.0,0,7,,8.0,alibi-Proto-CF,,,0,,,,,0.8577511310577393,,,235.51176953315732,0.4444444444444444,1,,1.0
1925,cifar_captum_cnn_output,13.0,0,7,,9.0,alibi-Proto-CF,,,0,,,,,0.8577511310577393,,,235.8845195770264,0.4444444444444444,1,,1.0
1926,cifar_captum_cnn_output,14.0,0,9,0.0,0.0,alibi-Proto-CF,1.1254105538090804,0.006523968893647957,1,1939.5518,39.774593,1.8901961,1301.2328,0.7169862389564514,0.22822673618793488,0.3501831889152527,237.2726469039917,0.5555555555555556,1,0.48875950276851654,0.0
1927,cifar_captum_cnn_output,14.0,0,9,1.0,1.0,alibi-Proto-CF,1.0869055054833348,0.0009623518577917961,1,1752.573,33.86373,1.0618924,1794.0244,0.7169862389564514,0.7296016812324524,0.7008046507835388,237.9434168338776,0.5555555555555556,1,0.012615442276000977,0.0
1928,cifar_captum_cnn_output,14.0,0,9,2.0,2.0,alibi-Proto-CF,1.1833883424840235,0.0034750603288040884,1,1938.1599,39.749786,2.0,1692.6372,0.7169862389564514,0.3415864109992981,0.5428126454353333,237.745459318161,0.5555555555555556,1,0.3753998279571533,0.0
1929,cifar_captum_cnn_output,14.0,0,9,,3.0,alibi-Proto-CF,,,0,,,,,0.7169862389564514,,,238.3909957408905,0.5555555555555556,1,,1.0
1930,cifar_captum_cnn_output,14.0,0,9,,4.0,alibi-Proto-CF,,,0,,,,,0.7169862389564514,,,238.1855013370514,0.5555555555555556,1,,1.0
1931,cifar_captum_cnn_output,14.0,0,9,,5.0,alibi-Proto-CF,,,0,,,,,0.7169862389564514,,,237.0665934085846,0.5555555555555556,1,,1.0
1932,cifar_captum_cnn_output,14.0,0,9,6.0,6.0,alibi-Proto-CF,1.0261811344269698,0.001291880203358998,1,1910.5847,38.27671,1.7732207,1962.1783,0.7169862389564514,0.5426132082939148,0.604019820690155,237.65514731407168,0.5555555555555556,1,0.17437303066253662,0.0
1933,cifar_captum_cnn_output,14.0,0,9,,7.0,alibi-Proto-CF,,,0,,,,,0.7169862389564514,,,236.87291884422305,0.5555555555555556,1,,1.0
1934,cifar_captum_cnn_output,14.0,0,9,8.0,8.0,alibi-Proto-CF,1.078071979134119,0.002147006728148408,1,1860.5458,37.117195,1.5843138,1311.6632,0.7169862389564514,0.5143770575523376,0.576176106929779,236.44366598129272,0.5555555555555556,1,0.20260918140411377,0.0
1935,cifar_captum_cnn_output,15.0,0,6,0.0,0.0,alibi-Proto-CF,1.071118792602583,0.00420022632804902,1,1647.3142,34.32491,1.9921569,1429.6707,0.7836481928825378,0.2484852820634842,0.5381245017051697,237.2719419002533,0.6666666666666666,1,0.5351629108190536,0.0
1936,cifar_captum_cnn_output,15.0,0,6,1.0,1.0,alibi-Proto-CF,1.0337829907759317,0.006428042112844496,1,1688.7556,36.413963,1.9137255,2216.9111,0.7836481928825378,0.21438971161842346,0.4447702467441559,236.3729138374329,0.6666666666666666,1,0.5692584812641144,0.0
1937,cifar_captum_cnn_output,15.0,0,6,2.0,2.0,alibi-Proto-CF,1.1753616106981488,0.005928192269859337,1,1700.2273,35.92957,1.8666667,1856.1554,0.7836481928825378,0.2084941267967224,0.4950394332408905,237.2390329837799,0.6666666666666666,1,0.5751540660858154,0.0
1938,cifar_captum_cnn_output,15.0,0,6,,3.0,alibi-Proto-CF,,,0,,,,,0.7836481928825378,,,230.36304450035092,0.6666666666666666,1,,1.0
1939,cifar_captum_cnn_output,15.0,0,6,4.0,4.0,alibi-Proto-CF,0.7174724076926895,0.0006556165013574725,1,1541.1616,30.49439,1.2147487,1896.5206,0.7836481928825378,0.8127357363700867,0.7334092855453491,238.2662847042084,0.6666666666666666,1,0.029087543487548828,0.0
1940,cifar_captum_cnn_output,15.0,0,6,,5.0,alibi-Proto-CF,,,0,,,,,0.7836481928825378,,,237.67261004447937,0.6666666666666666,1,,1.0
1941,cifar_captum_cnn_output,15.0,0,6,,7.0,alibi-Proto-CF,,,0,,,,,0.7836481928825378,,,238.0207521915436,0.6666666666666666,1,,1.0
1942,cifar_captum_cnn_output,15.0,0,6,8.0,8.0,alibi-Proto-CF,0.8431415068817862,0.0009436343553158458,1,1538.8191,30.108204,1.0,1442.4368,0.7836481928825378,0.7837505340576172,0.7835214734077454,235.03249263763428,0.6666666666666666,1,0.0001023411750793457,0.0
1943,cifar_captum_cnn_output,15.0,0,6,9.0,9.0,alibi-Proto-CF,0.9716784440420261,0.007866267606078826,1,1841.3362,40.1984,1.9921569,2188.37,0.7836481928825378,0.02399042807519436,0.3677034080028534,227.28765439987183,0.6666666666666666,1,0.7596577648073435,0.0
1944,cifar_captum_cnn_output,16.0,0,5,,0.0,alibi-Proto-CF,,,0,,,,,0.8955042958259583,,,238.02138113975525,0.5555555555555556,1,,1.0
1945,cifar_captum_cnn_output,16.0,0,5,1.0,1.0,alibi-Proto-CF,0.9176180481411028,0.005879680051950761,1,1823.3726,41.265896,2.0,2285.2966,0.8955042958259583,0.2906837463378906,0.7303045392036438,238.44534468650815,0.5555555555555556,1,0.6048205494880676,0.0
1946,cifar_captum_cnn_output,16.0,0,5,2.0,2.0,alibi-Proto-CF,1.0034441555910991,0.005309735799462781,1,1799.3865,40.83365,1.9921569,1964.9978,0.8955042958259583,0.3382791578769684,0.7376860976219177,238.26643466949463,0.5555555555555556,1,0.5572251379489899,0.0
1947,cifar_captum_cnn_output,16.0,0,5,3.0,3.0,alibi-Proto-CF,0.9902338153993316,0.0014196404976558191,1,1605.3473,35.314335,1.8994257,2138.372,0.8955042958259583,0.8147869110107422,0.8515909314155579,234.9066128730774,0.5555555555555556,1,0.08071738481521606,0.0
1948,cifar_captum_cnn_output,16.0,0,5,,4.0,alibi-Proto-CF,,,0,,,,,0.8955042958259583,,,238.14459657669067,0.5555555555555556,1,,1.0
1949,cifar_captum_cnn_output,16.0,0,5,6.0,6.0,alibi-Proto-CF,0.9458998971397897,0.0016717427559934533,1,1654.306,36.54608,1.9480639,2348.0227,0.8955042958259583,0.7683880925178528,0.829281747341156,239.09673285484317,0.5555555555555556,1,0.12711620330810547,0.0
1950,cifar_captum_cnn_output,16.0,0,5,,7.0,alibi-Proto-CF,,,0,,,,,0.8955042958259583,,,239.2628607749939,0.5555555555555556,1,,1.0
1951,cifar_captum_cnn_output,16.0,0,5,,8.0,alibi-Proto-CF,,,0,,,,,0.8955042958259583,,,237.95165038108823,0.5555555555555556,1,,1.0
1952,cifar_captum_cnn_output,16.0,0,5,9.0,9.0,alibi-Proto-CF,0.9392839342847302,0.009656441019006657,1,2230.794,49.50382,2.0,2373.6328,0.8955042958259583,0.02030806615948677,0.5424289107322693,236.7756164073944,0.5555555555555556,1,0.8751962296664715,0.0
1953,cifar_captum_cnn_output,17.0,0,3,,0.0,alibi-Proto-CF,,,0,,,,,0.8321076035499573,,,240.1671531200409,0.8888888888888888,1,,1.0
1954,cifar_captum_cnn_output,17.0,0,3,1.0,1.0,alibi-Proto-CF,0.9822291758848047,0.007301930306556691,1,1788.551,38.617382,1.7882353,2400.2527,0.8321076035499573,0.12004217505455017,0.44956135749816895,240.4049475193024,0.8888888888888888,1,0.7120654284954071,0.0
1955,cifar_captum_cnn_output,17.0,0,3,2.0,2.0,alibi-Proto-CF,1.0606941473191767,0.0020778858089371675,1,1574.6259,33.074986,1.4766843,1829.9008,0.8321076035499573,0.4755169451236725,0.6801573634147644,240.0506341457367,0.8888888888888888,1,0.3565906584262848,0.0
1956,cifar_captum_cnn_output,17.0,0,3,4.0,4.0,alibi-Proto-CF,0.855555624626078,0.0010033872466608858,1,1515.6047,30.59152,1.391298,1954.6868,0.8321076035499573,0.7445423603057861,0.7228473424911499,231.82220911979675,0.8888888888888888,1,0.08756524324417114,0.0
1957,cifar_captum_cnn_output,17.0,0,3,5.0,5.0,alibi-Proto-CF,0.9376649016485892,0.0008148154359167008,1,1516.6448,31.024817,1.6974276,1967.0988,0.8321076035499573,0.7672267556190491,0.6563746333122253,240.6013095378876,0.8888888888888888,1,0.0648808479309082,0.0
1958,cifar_captum_cnn_output,17.0,0,3,6.0,6.0,alibi-Proto-CF,0.9173558389985333,0.0011777988305023608,1,1516.9448,30.66107,1.5797658,2159.1643,0.8321076035499573,0.7616602778434753,0.714887261390686,241.74613976478577,0.8888888888888888,1,0.07044732570648193,0.0
1959,cifar_captum_cnn_output,17.0,0,3,7.0,7.0,alibi-Proto-CF,0.6823031230912775,0.0006609259331907007,1,1493.1742,29.539652,1.1993259,1907.6447,0.8321076035499573,0.848649263381958,0.7983025312423706,241.64187836647037,0.8888888888888888,1,0.016541659832000732,0.0
1960,cifar_captum_cnn_output,17.0,0,3,8.0,8.0,alibi-Proto-CF,1.0669140121836471,0.015786027307178405,1,1950.9404,42.379723,1.8431373,2045.3932,0.8321076035499573,0.06737252324819565,0.27901095151901245,240.12503170967105,0.8888888888888888,1,0.7647350803017616,0.0
1961,cifar_captum_cnn_output,17.0,0,3,9.0,9.0,alibi-Proto-CF,0.684112873012924,0.0005534778562583956,1,1491.8373,29.34365,0.92156863,1962.2496,0.8321076035499573,0.8353179693222046,0.8278564214706421,241.7500400543213,0.8888888888888888,1,0.0032103657722473145,0.0
1962,cifar_captum_cnn_output,18.0,0,8,0.0,0.0,alibi-Proto-CF,1.0482186490184757,0.0010216004898288313,1,1431.8069,33.39701,1.5908883,1565.8422,0.9613506197929382,0.9446267485618591,0.9120416641235352,240.72393226623532,0.6666666666666666,1,0.0167238712310791,0.0
1963,cifar_captum_cnn_output,18.0,0,8,1.0,1.0,alibi-Proto-CF,0.9235610293663538,0.00180428960484603,1,1553.7205,35.819336,1.945098,2270.8315,0.9613506197929382,0.8019351959228516,0.8568089604377747,238.1322500705719,0.6666666666666666,1,0.15941542387008667,0.0
1964,cifar_captum_cnn_output,18.0,0,8,2.0,2.0,alibi-Proto-CF,1.1049797871749378,0.012310505129233812,1,2102.3704,46.858547,1.9686275,2136.369,0.9613506197929382,0.13283737003803253,0.6228030323982239,238.2713611125946,0.6666666666666666,1,0.8285132497549057,0.0
1965,cifar_captum_cnn_output,18.0,0,8,,3.0,alibi-Proto-CF,,,0,,,,,0.9613506197929382,,,240.25311756134036,0.6666666666666666,1,,1.0
1966,cifar_captum_cnn_output,18.0,0,8,,4.0,alibi-Proto-CF,,,0,,,,,0.9613506197929382,,,240.504323720932,0.6666666666666666,1,,1.0
1967,cifar_captum_cnn_output,18.0,0,8,,5.0,alibi-Proto-CF,,,0,,,,,0.9613506197929382,,,241.618971824646,0.6666666666666666,1,,1.0
1968,cifar_captum_cnn_output,18.0,0,8,6.0,6.0,alibi-Proto-CF,0.936432839408864,0.0023318771836337037,1,1671.7904,39.358208,1.9372549,2609.1016,0.9613506197929382,0.6881969571113586,0.861713707447052,240.92223381996155,0.6666666666666666,1,0.2731536626815796,0.0
1969,cifar_captum_cnn_output,18.0,0,8,7.0,7.0,alibi-Proto-CF,0.9636202510452071,0.008040277277664298,1,2019.9254,47.48319,2.0,2497.3018,0.9613506197929382,0.23776832222938538,0.6606559157371521,241.86907362937927,0.6666666666666666,1,0.7235822975635529,0.0
1970,cifar_captum_cnn_output,18.0,0,8,9.0,9.0,alibi-Proto-CF,0.9824369766699415,0.0007159251519262775,1,1462.5663,32.913624,1.3686371,1846.7002,0.9613506197929382,0.9239102602005005,0.9169278144836426,239.5528328418732,0.6666666666666666,1,0.037440359592437744,0.0
1971,cifar_captum_cnn_output,19.0,0,6,,0.0,alibi-Proto-CF,,,0,,,,,0.8484873175621033,,,240.05751943588257,0.5555555555555556,1,,1.0
1972,cifar_captum_cnn_output,19.0,0,6,1.0,1.0,alibi-Proto-CF,1.006123610081822,0.007675395675052097,1,2152.5596,45.187416,1.7882353,2285.7488,0.8484873175621033,0.10698284208774567,0.5299127101898193,240.0019781589508,0.5555555555555556,1,0.7415044754743576,0.0
1973,cifar_captum_cnn_output,19.0,0,6,2.0,2.0,alibi-Proto-CF,1.2610930921236283,0.010982708455807887,1,2123.5618,44.85712,1.7960784,1924.8936,0.8484873175621033,0.0988713875412941,0.5201358199119568,240.15782165527344,0.5555555555555556,1,0.7496159300208092,0.0
1974,cifar_captum_cnn_output,19.0,0,6,,3.0,alibi-Proto-CF,,,0,,,,,0.8484873175621033,,,241.23893094062805,0.5555555555555556,1,,1.0
1975,cifar_captum_cnn_output,19.0,0,6,4.0,4.0,alibi-Proto-CF,0.7792220672127919,0.0007195841848178206,1,1756.9141,34.017033,0.90998113,1602.0332,0.8484873175621033,0.861281156539917,0.8316634297370911,241.4092378616333,0.5555555555555556,1,0.01279383897781372,0.0
1976,cifar_captum_cnn_output,19.0,0,6,5.0,5.0,alibi-Proto-CF,0.8793912140165073,0.0006211002574298271,1,1756.2649,34.042217,0.91638124,1632.6285,0.8484873175621033,0.8661065101623535,0.8237124085426331,242.4474439620972,0.5555555555555556,1,0.017619192600250244,0.0
1977,cifar_captum_cnn_output,19.0,0,6,7.0,7.0,alibi-Proto-CF,0.8451768863397298,0.0008425654981729256,1,1783.562,34.75443,1.5657885,1672.597,0.8484873175621033,0.820397138595581,0.8171367049217224,240.568608045578,0.5555555555555556,1,0.028090178966522217,0.0
1978,cifar_captum_cnn_output,19.0,0,6,,8.0,alibi-Proto-CF,,,0,,,,,0.8484873175621033,,,241.52444314956665,0.5555555555555556,1,,1.0
1979,cifar_captum_cnn_output,19.0,0,6,,9.0,alibi-Proto-CF,,,0,,,,,0.8484873175621033,,,241.0912482738495,0.5555555555555556,1,,1.0
1980,cifar_captum_cnn_output,20.0,0,4,0.0,0.0,alibi-Proto-CF,1.1925168043921959,0.0034200517600584106,1,1846.7427,37.611095,1.8509804,1272.5085,0.8387647271156311,0.5234106779098511,0.6309601664543152,240.99863719940183,0.5555555555555556,1,0.31535404920578003,0.0
1981,cifar_captum_cnn_output,20.0,0,4,1.0,1.0,alibi-Proto-CF,1.0292579631502508,0.002298924877498858,1,1818.4092,37.736458,1.8196079,2043.5022,0.8387647271156311,0.6253446340560913,0.6987172961235046,217.7830140590668,0.5555555555555556,1,0.2134200930595398,0.0
1982,cifar_captum_cnn_output,20.0,0,4,2.0,2.0,alibi-Proto-CF,1.170751810185568,0.003746068628117748,1,1808.5981,37.64221,1.7278532,1764.2762,0.8387647271156311,0.5545462965965271,0.6341843605041504,217.84507060050964,0.5555555555555556,1,0.284218430519104,0.0
1983,cifar_captum_cnn_output,20.0,0,4,,3.0,alibi-Proto-CF,,,0,,,,,0.8387647271156311,,,217.3811357021332,0.5555555555555556,1,,1.0
1984,cifar_captum_cnn_output,20.0,0,4,,5.0,alibi-Proto-CF,,,0,,,,,0.8387647271156311,,,218.1247980594635,0.5555555555555556,1,,1.0
1985,cifar_captum_cnn_output,20.0,0,4,6.0,6.0,alibi-Proto-CF,1.0347451865349842,0.0019491100281615705,1,1822.5029,36.6816,1.772549,1937.6667,0.8387647271156311,0.6012787222862244,0.6656247973442078,217.31454133987427,0.5555555555555556,1,0.23748600482940674,0.0
1986,cifar_captum_cnn_output,20.0,0,4,7.0,7.0,alibi-Proto-CF,0.928340492833725,0.0006845624725423145,1,1688.7819,33.585793,1.1839895,1706.35,0.8387647271156311,0.8600855469703674,0.8086843490600586,217.4055426120758,0.5555555555555556,1,0.021320819854736328,0.0
1987,cifar_captum_cnn_output,20.0,0,4,,8.0,alibi-Proto-CF,,,0,,,,,0.8387647271156311,,,217.56940484046936,0.5555555555555556,1,,1.0
1988,cifar_captum_cnn_output,20.0,0,4,,9.0,alibi-Proto-CF,,,0,,,,,0.8387647271156311,,,221.1025717258453,0.5555555555555556,1,,1.0
1989,cifar_captum_cnn_output,21.0,0,2,0.0,0.0,alibi-Proto-CF,1.0130901061606532,0.0008917383316176959,1,579.8502,20.520685,1.6916125,2464.8545,0.9164650440216064,0.8161123991012573,0.8389892578125,222.43930554389956,0.5555555555555556,1,0.10035264492034912,0.0
1990,cifar_captum_cnn_output,21.0,0,2,1.0,1.0,alibi-Proto-CF,0.9109306782616526,0.002237245020887933,1,769.9487,27.130407,2.0,3644.2505,0.9164650440216064,0.46661391854286194,0.8008334040641785,218.59126043319705,0.5555555555555556,1,0.4498511254787445,0.0
1991,cifar_captum_cnn_output,21.0,0,2,3.0,3.0,alibi-Proto-CF,0.9718722013726022,0.0015815727924688697,1,681.198,25.66315,2.0,3647.4856,0.9164650440216064,0.6309530735015869,0.8141661882400513,219.3595225811005,0.5555555555555556,1,0.28551197052001953,0.0
1992,cifar_captum_cnn_output,21.0,0,2,,4.0,alibi-Proto-CF,,,0,,,,,0.9164650440216064,,,218.9500322341919,0.5555555555555556,1,,1.0
1993,cifar_captum_cnn_output,21.0,0,2,5.0,5.0,alibi-Proto-CF,1.0441362698232115,0.0013207628077788736,1,697.2605,23.60912,1.9973342,3242.7405,0.9164650440216064,0.6748290657997131,0.8187409043312073,219.92699456214905,0.5555555555555556,1,0.2416359782218933,0.0
1994,cifar_captum_cnn_output,21.0,0,2,6.0,6.0,alibi-Proto-CF,0.8926674572148015,0.002485554468464278,1,826.06067,28.286203,2.0,3768.0625,0.9164650440216064,0.4428415298461914,0.7954299449920654,218.349449634552,0.5555555555555556,1,0.47362351417541504,0.0
1995,cifar_captum_cnn_output,21.0,0,2,,7.0,alibi-Proto-CF,,,0,,,,,0.9164650440216064,,,219.2308139801025,0.5555555555555556,1,,1.0
1996,cifar_captum_cnn_output,21.0,0,2,,8.0,alibi-Proto-CF,,,0,,,,,0.9164650440216064,,,219.2878057956696,0.5555555555555556,1,,1.0
1997,cifar_captum_cnn_output,21.0,0,2,,9.0,alibi-Proto-CF,,,0,,,,,0.9164650440216064,,,219.0615472793579,0.5555555555555556,1,,1.0
1998,cifar_captum_cnn_output,22.0,0,2,0.0,0.0,alibi-Proto-CF,1.0616464825551089,0.001724293837857272,1,2158.51,39.950718,1.4869522,952.0238,0.7460740208625793,0.33604753017425537,0.3079356849193573,218.5112020969391,0.5555555555555556,1,0.410026490688324,0.0
1999,cifar_captum_cnn_output,22.0,0,2,1.0,1.0,alibi-Proto-CF,0.7951421402482051,0.001827202005177922,1,2219.1465,41.541393,1.6784314,1548.4965,0.7460740208625793,0.3537483215332031,0.3171515166759491,219.4599084854126,0.5555555555555556,1,0.3923256993293762,0.0
2000,cifar_captum_cnn_output,22.0,0,2,,3.0,alibi-Proto-CF,,,0,,,,,0.7460740208625793,,,220.07636523246765,0.5555555555555556,1,,1.0
2001,cifar_captum_cnn_output,22.0,0,2,4.0,4.0,alibi-Proto-CF,1.1285557337221657,0.0006245965086022089,1,2117.7158,38.856983,1.4297493,1245.0238,0.7460740208625793,0.5242198705673218,0.49728795886039734,219.87739157676697,0.5555555555555556,1,0.22185415029525757,0.0
2002,cifar_captum_cnn_output,22.0,0,2,,5.0,alibi-Proto-CF,,,0,,,,,0.7460740208625793,,,220.3465006351471,0.5555555555555556,1,,1.0
2003,cifar_captum_cnn_output,22.0,0,2,6.0,6.0,alibi-Proto-CF,0.8813819397775924,0.002632780539111339,1,2293.8374,43.192062,1.6784314,1655.7158,0.7460740208625793,0.261805921792984,0.3079736530780792,220.779470205307,0.5555555555555556,1,0.48426809906959534,0.0
2004,cifar_captum_cnn_output,22.0,0,2,,7.0,alibi-Proto-CF,,,0,,,,,0.7460740208625793,,,220.6134986877441,0.5555555555555556,1,,1.0
2005,cifar_captum_cnn_output,22.0,0,2,8.0,8.0,alibi-Proto-CF,0.9641741751602506,0.0010025974504754606,1,2203.7793,40.69509,1.4276457,1037.0944,0.7460740208625793,0.36121684312820435,0.41548997163772583,219.8222541809082,0.5555555555555556,1,0.384857177734375,0.0
2006,cifar_captum_cnn_output,22.0,0,2,,9.0,alibi-Proto-CF,,,0,,,,,0.7460740208625793,,,220.1574249267578,0.5555555555555556,1,,1.0
2007,cifar_captum_cnn_output,23.0,0,9,0.0,0.0,alibi-Proto-CF,1.0888468437089616,0.005224120683238639,1,2142.1904,44.400684,2.0,1316.2618,0.7135472297668457,0.24643965065479279,0.45174846053123474,219.7441358566284,0.5555555555555556,1,0.4671075791120529,0.0
2008,cifar_captum_cnn_output,23.0,0,9,1.0,1.0,alibi-Proto-CF,1.0696487085925452,0.002699902356724761,1,2081.5642,42.62934,1.8586851,1841.4716,0.7135472297668457,0.40894392132759094,0.5933813452720642,220.0523178577423,0.5555555555555556,1,0.30460330843925476,0.0
2009,cifar_captum_cnn_output,23.0,0,9,2.0,2.0,alibi-Proto-CF,1.1412032591489236,0.010353879032056998,1,2289.6853,48.37591,2.0,1862.4095,0.7135472297668457,0.14251606166362762,0.4387701749801636,231.14856719970703,0.5555555555555556,1,0.5710311681032181,0.0
2010,cifar_captum_cnn_output,23.0,0,9,,3.0,alibi-Proto-CF,,,0,,,,,0.7135472297668457,,,221.07946610450745,0.5555555555555556,1,,1.0
2011,cifar_captum_cnn_output,23.0,0,9,,4.0,alibi-Proto-CF,,,0,,,,,0.7135472297668457,,,220.10747480392456,0.5555555555555556,1,,1.0
2012,cifar_captum_cnn_output,23.0,0,9,,5.0,alibi-Proto-CF,,,0,,,,,0.7135472297668457,,,219.5425159931183,0.5555555555555556,1,,1.0
2013,cifar_captum_cnn_output,23.0,0,9,6.0,6.0,alibi-Proto-CF,1.040145597473976,0.0019824695581029403,1,1999.1807,40.159847,1.7254902,1759.0732,0.7135472297668457,0.5689165592193604,0.592782735824585,219.7223618030548,0.5555555555555556,1,0.14463067054748535,0.0
2014,cifar_captum_cnn_output,23.0,0,9,7.0,7.0,alibi-Proto-CF,1.0210412813740417,0.003026983253280789,1,2053.0269,41.93282,1.9801948,1649.0887,0.7135472297668457,0.3473665416240692,0.5470061898231506,220.603239774704,0.5555555555555556,1,0.3661806881427765,0.0
2015,cifar_captum_cnn_output,23.0,0,9,,8.0,alibi-Proto-CF,,,0,,,,,0.7135472297668457,,,221.0779402256012,0.5555555555555556,1,,1.0
2016,cifar_captum_cnn_output,24.0,0,4,,0.0,alibi-Proto-CF,,,0,,,,,0.8361588716506958,,,220.674998998642,0.4444444444444444,1,,1.0
2017,cifar_captum_cnn_output,24.0,0,4,1.0,1.0,alibi-Proto-CF,1.0327133969821432,0.0019994682463013603,1,1390.7412,28.297878,1.4591343,2155.8035,0.8361588716506958,0.4343636929988861,0.636938750743866,220.97231936454773,0.4444444444444444,1,0.4017951786518097,0.0
2018,cifar_captum_cnn_output,24.0,0,4,2.0,2.0,alibi-Proto-CF,1.1675893544137506,0.005970625639922709,1,1468.1221,31.38025,1.7176471,1922.8763,0.8361588716506958,0.15842188894748688,0.5280507206916809,221.39405226707456,0.4444444444444444,1,0.6777369827032089,0.0
2019,cifar_captum_cnn_output,24.0,0,4,,3.0,alibi-Proto-CF,,,0,,,,,0.8361588716506958,,,221.54370713233948,0.4444444444444444,1,,1.0
2020,cifar_captum_cnn_output,24.0,0,4,,5.0,alibi-Proto-CF,,,0,,,,,0.8361588716506958,,,221.55188179016116,0.4444444444444444,1,,1.0
2021,cifar_captum_cnn_output,24.0,0,4,6.0,6.0,alibi-Proto-CF,1.007845950098653,0.0021056603393044986,1,1389.669,28.271927,1.4293442,2251.4004,0.8361588716506958,0.45742928981781006,0.6198944449424744,220.7631597518921,0.4444444444444444,1,0.37872958183288574,0.0
2022,cifar_captum_cnn_output,24.0,0,4,7.0,7.0,alibi-Proto-CF,0.9517544728465466,0.008495828584543971,1,1695.7944,37.114594,1.772549,2292.1985,0.8361588716506958,0.006826748140156269,0.33617326617240906,221.48919320106504,0.4444444444444444,1,0.8293321235105395,0.0
2023,cifar_captum_cnn_output,24.0,0,4,,8.0,alibi-Proto-CF,,,0,,,,,0.8361588716506958,,,221.26809096336365,0.4444444444444444,1,,1.0
2024,cifar_captum_cnn_output,24.0,0,4,,9.0,alibi-Proto-CF,,,0,,,,,0.8361588716506958,,,179.76522421836853,0.4444444444444444,1,,1.0
2025,cifar_captum_cnn_output,25.0,0,4,0.0,0.0,alibi-Proto-CF,1.077505604139653,0.0048146761575922755,1,1834.944,37.446484,1.9058824,1312.115,0.8844003677368164,0.3129771053791046,0.6609776020050049,178.48377346992493,0.6666666666666666,1,0.5714232623577118,0.0
2026,cifar_captum_cnn_output,25.0,0,4,1.0,1.0,alibi-Proto-CF,0.9278638666691899,0.007440368784164117,1,2005.0822,42.417107,1.8973483,2186.761,0.8844003677368164,0.11738697439432144,0.554318368434906,177.32050967216492,0.6666666666666666,1,0.767013393342495,0.0
2027,cifar_captum_cnn_output,25.0,0,4,2.0,2.0,alibi-Proto-CF,1.0985030835541048,0.0010536913269001311,1,1723.3351,33.352943,1.1317667,1518.0479,0.8844003677368164,0.8357606530189514,0.8134808540344238,178.0023229122162,0.6666666666666666,1,0.04863971471786499,0.0
2028,cifar_captum_cnn_output,25.0,0,4,3.0,3.0,alibi-Proto-CF,1.3080971117688576,0.000926694069472138,1,1731.6465,33.751858,1.3157612,1774.9716,0.8844003677368164,0.9136148691177368,0.783449113368988,177.0457639694214,0.6666666666666666,1,0.02921450138092041,0.0
2029,cifar_captum_cnn_output,25.0,0,4,,5.0,alibi-Proto-CF,,,0,,,,,0.8844003677368164,,,177.09117650985718,0.6666666666666666,1,,1.0
2030,cifar_captum_cnn_output,25.0,0,4,6.0,6.0,alibi-Proto-CF,1.0145173894004542,0.0011669460623258674,1,1745.4489,34.124504,1.4630339,1852.6304,0.8844003677368164,0.8081629872322083,0.778081476688385,177.4613811969757,0.6666666666666666,1,0.07623738050460815,0.0
2031,cifar_captum_cnn_output,25.0,0,4,,7.0,alibi-Proto-CF,,,0,,,,,0.8844003677368164,,,177.38534235954285,0.6666666666666666,1,,1.0
2032,cifar_captum_cnn_output,25.0,0,4,,8.0,alibi-Proto-CF,,,0,,,,,0.8844003677368164,,,177.75303506851196,0.6666666666666666,1,,1.0
